city,区/市/县/旗,基站标识eNodeBID,小区标识（CellID）,k,基站中文名,扇区中文名,longitude,latitude,站点类型,设备厂家,扇区覆盖区域类型,农村/城区大类,物理小区标识(PCI),TAC,频段指示,天线方位角（度）,数据最近更新日期,id,tf, 
九江市,修水县,825940,147,825940_147,JJ_ZBNB_XT_修水县西港镇修口村（800M）$,JJ_ZB_W_XT_修水县西港镇修口村_3,114.381663,29.0578,宏站,中兴,农村,农村,155,28467,5,270,2017/9/29 0:00,56996,农村, 
九江市,修水县,826242,145,826242_145,JJ_ZBNB_XT_修水县溪口集镇（800M）$,JJ_ZB_W_XT_修水县溪口集镇_1,114.3785,29.15963,宏站,中兴,乡镇,农村,159,28468,5,110,2017/9/29 0:00,56997,农村, 
九江市,修水县,826242,146,826242_146,JJ_ZBNB_XT_修水县溪口集镇（800M）$,JJ_ZB_W_XT_修水县溪口集镇_2,114.3785,29.15963,宏站,中兴,乡镇,农村,160,28468,5,190,2017/9/29 0:00,56998,农村, 
九江市,修水县,826242,147,826242_147,JJ_ZBNB_XT_修水县溪口集镇（800M）$,JJ_ZB_W_XT_修水县溪口集镇_3,114.3785,29.15963,宏站,中兴,乡镇,农村,161,28468,5,330,2017/9/29 0:00,56999,农村, 
九江市,修水县,826253,145,826253_145,JJ_ZB_XT_修水县溪口乡上庄村（800M）$,JJ_ZB_W_XT_修水县溪口乡上庄村_1,114.32238,29.21597,宏站,中兴,农村,农村,295,28468,5,50,2017/9/29 0:00,57000,农村, 
九江市,修水县,826253,146,826253_146,JJ_ZB_XT_修水县溪口乡上庄村（800M）$,JJ_ZB_W_XT_修水县溪口乡上庄村_2,114.32238,29.21597,宏站,中兴,农村,农村,294,28468,5,160,2017/9/29 0:00,57001,农村, 
九江市,修水县,826253,147,826253_147,JJ_ZB_XT_修水县溪口乡上庄村（800M）$,JJ_ZB_W_XT_修水县溪口乡上庄村_3,114.32238,29.21597,宏站,中兴,农村,农村,296,28468,5,310,2017/9/29 0:00,57002,农村, 
九江市,修水县,826252,145,826252_145,JJ_ZBNB_XT_修水县溪口镇（800M）$,JJ_ZB_W_XT_修水县溪口镇_1,114.37967,29.16835,宏站,中兴,乡镇,农村,158,28468,5,0,2017/9/29 0:00,57003,农村, 
九江市,修水县,826252,146,826252_146,JJ_ZBNB_XT_修水县溪口镇（800M）$,JJ_ZB_W_XT_修水县溪口镇_2,114.37967,29.16835,宏站,中兴,乡镇,农村,156,28468,5,160,2017/9/29 0:00,57004,农村, 
九江市,修水县,826252,147,826252_147,JJ_ZBNB_XT_修水县溪口镇（800M）$,JJ_ZB_W_XT_修水县溪口镇_3,114.37967,29.16835,宏站,中兴,乡镇,农村,157,28468,5,210,2017/9/29 0:00,57005,农村, 
九江市,修水县,825983,145,825983_145,JJ_ZBNB_XT_修水县溪口镇祁沅村（800M）$,JJ_ZB_W_XT_修水县溪口镇祁沅村_1,114.36016,29.18962,宏站,中兴,农村,农村,66,28468,5,0,2017/9/29 0:00,57006,农村, 
九江市,修水县,825983,146,825983_146,JJ_ZBNB_XT_修水县溪口镇祁沅村（800M）$,JJ_ZB_W_XT_修水县溪口镇祁沅村_2,114.36016,29.18962,宏站,中兴,农村,农村,67,28468,5,100,2017/9/29 0:00,57007,农村, 
九江市,修水县,825983,147,825983_147,JJ_ZBNB_XT_修水县溪口镇祁沅村（800M）$,JJ_ZB_W_XT_修水县溪口镇祁沅村_3,114.36016,29.18962,宏站,中兴,农村,农村,68,28468,5,270,2017/9/29 0:00,57008,农村, 
九江市,修水县,826279,145,826279_145,JJ_ZBNB_XT_修水县溪口镇下港村（800M）$,JJ_ZB_W_XT_修水县溪口镇下港村_1,114.366079,29.128601,宏站,中兴,农村,农村,249,28468,5,110,2017/9/29 0:00,57009,农村, 
九江市,修水县,826279,146,826279_146,JJ_ZBNB_XT_修水县溪口镇下港村（800M）$,JJ_ZB_W_XT_修水县溪口镇下港村_2,114.366079,29.128601,宏站,中兴,农村,农村,250,28468,5,260,2017/9/29 0:00,57010,农村, 
九江市,修水县,825984,145,825984_145,JJ_ZBNB_XT_修水县溪口镇义坑村（800M）$,JJ_ZB_W_XT_修水县溪口镇义坑村_1,114.3373,29.14665,宏站,中兴,农村,农村,117,28468,5,100,2017/9/29 0:00,57011,农村, 
九江市,修水县,825984,146,825984_146,JJ_ZBNB_XT_修水县溪口镇义坑村（800M）$,JJ_ZB_W_XT_修水县溪口镇义坑村_2,114.3373,29.14665,宏站,中兴,农村,农村,118,28468,5,270,2017/9/29 0:00,57012,农村, 
九江市,修水县,826102,145,826102_145,JJ_ZBNB_XT_修水县溪口镇虞家村（800M）$,JJ_ZB_W_XT_修水县溪口镇虞家村_1,114.35566,29.16873,宏站,中兴,农村,农村,297,28468,5,20,2017/9/29 0:00,57013,农村, 
九江市,修水县,826102,146,826102_146,JJ_ZBNB_XT_修水县溪口镇虞家村（800M）$,JJ_ZB_W_XT_修水县溪口镇虞家村_2,114.35566,29.16873,宏站,中兴,农村,农村,298,28468,5,110,2017/9/29 0:00,57014,农村, 
九江市,修水县,826102,147,826102_147,JJ_ZBNB_XT_修水县溪口镇虞家村（800M）$,JJ_ZB_W_XT_修水县溪口镇虞家村_3,114.35566,29.16873,宏站,中兴,农村,农村,299,28468,5,350,2017/9/29 0:00,57015,农村, 
九江市,修水县,825987,145,825987_145,JJ_ZBNB_XT_修水县湘竹大桥（800M）$,JJ_ZB_W_XT_修水县湘竹大桥_1,114.615136,28.992754,宏站,中兴,农村,农村,196,28466,5,10,2017/9/29 0:00,57016,农村, 
九江市,修水县,825987,146,825987_146,JJ_ZBNB_XT_修水县湘竹大桥（800M）$,JJ_ZB_W_XT_修水县湘竹大桥_2,114.615136,28.992754,宏站,中兴,农村,农村,195,28466,5,130,2017/9/29 0:00,57017,农村, 
九江市,修水县,825987,147,825987_147,JJ_ZBNB_XT_修水县湘竹大桥（800M）$,JJ_ZB_W_XT_修水县湘竹大桥_3,114.615136,28.992754,宏站,中兴,农村,农村,197,28466,5,235,2017/9/29 0:00,57018,农村, 
九江市,修水县,825997,145,825997_145,JJ_ZBNB_XT_修水县新湾乡柴塅村（800M）$,JJ_ZB_W_XT_修水县新湾乡柴塅村_1,114.44248,29.15918,宏站,中兴,农村,农村,131,28467,5,10,2017/9/29 0:00,57019,农村, 
九江市,修水县,825997,146,825997_146,JJ_ZBNB_XT_修水县新湾乡柴塅村（800M）$,JJ_ZB_W_XT_修水县新湾乡柴塅村_2,114.44248,29.15918,宏站,中兴,农村,农村,130,28467,5,190,2017/9/29 0:00,57020,农村, 
九江市,修水县,825997,147,825997_147,JJ_ZBNB_XT_修水县新湾乡柴塅村（800M）$,JJ_ZB_W_XT_修水县新湾乡柴塅村_3,114.44248,29.15918,宏站,中兴,农村,农村,129,28467,5,280,2017/9/29 0:00,57021,农村, 
九江市,修水县,825979,145,825979_145,JJ_ZBNB_XT_修水县新湾乡饭坑村（800M）$,JJ_ZB_W_XT_修水县新湾乡饭坑村_1,114.489637,29.194281,宏站,中兴,农村,农村,201,28467,5,100,2017/9/29 0:00,57022,农村, 
九江市,修水县,825979,146,825979_146,JJ_ZBNB_XT_修水县新湾乡饭坑村（800M）$,JJ_ZB_W_XT_修水县新湾乡饭坑村_2,114.489637,29.194281,宏站,中兴,农村,农村,202,28467,5,260,2017/9/29 0:00,57023,农村, 
九江市,修水县,826012,145,826012_145,JJ_ZBNB_XT_修水县新湾乡回坑村11组（800M）$,JJ_ZB_W_XT_修水县新湾乡回坑村11组_1,114.448196,29.220794,宏站,中兴,农村,农村,90,28468,5,60,2017/9/29 0:00,57024,农村, 
九江市,修水县,826012,146,826012_146,JJ_ZBNB_XT_修水县新湾乡回坑村11组（800M）$,JJ_ZB_W_XT_修水县新湾乡回坑村11组_2,114.448196,29.220794,宏站,中兴,农村,农村,91,28468,5,160,2017/9/29 0:00,57025,农村, 
九江市,修水县,826012,147,826012_147,JJ_ZBNB_XT_修水县新湾乡回坑村11组（800M）$,JJ_ZB_W_XT_修水县新湾乡回坑村11组_3,114.448196,29.220794,宏站,中兴,农村,农村,92,28468,5,270,2017/9/29 0:00,57026,农村, 
九江市,修水县,826238,145,826238_145,JJ_ZBNB_XT_修水县新湾镇（800M）$,JJ_ZB_W_XT_修水县新湾镇_1,114.45242,29.193866,宏站,中兴,乡镇,农村,93,28468,5,0,2017/9/29 0:00,57027,农村, 
九江市,修水县,826238,146,826238_146,JJ_ZBNB_XT_修水县新湾镇（800M）$,JJ_ZB_W_XT_修水县新湾镇_2,114.45242,29.193866,宏站,中兴,乡镇,农村,95,28468,5,100,2017/9/29 0:00,57028,农村, 
九江市,修水县,826238,147,826238_147,JJ_ZBNB_XT_修水县新湾镇（800M）$,JJ_ZB_W_XT_修水县新湾镇_3,114.45242,29.193866,宏站,中兴,乡镇,农村,94,28468,5,200,2017/9/29 0:00,57029,农村, 
九江市,修水县,826323,145,826323_145,JJ_ZBNB_XT_修水县雪人工业园（800M）,JJ_ZB_W_XT_修水县雪人工业园_1,114.583918,29.022012,宏站,中兴,农村,农村,96,28467,5,50,2017/9/29 0:00,57030,农村, 
九江市,修水县,826323,146,826323_146,JJ_ZBNB_XT_修水县雪人工业园（800M）,JJ_ZB_W_XT_修水县雪人工业园_2,114.583918,29.022012,宏站,中兴,农村,农村,97,28467,5,120,2017/9/29 0:00,57031,农村, 
九江市,修水县,826323,147,826323_147,JJ_ZBNB_XT_修水县雪人工业园（800M）,JJ_ZB_W_XT_修水县雪人工业园_3,114.583918,29.022012,宏站,中兴,农村,农村,98,28467,5,340,2017/9/29 0:00,57032,农村, 
九江市,修水县,826198,145,826198_145,JJ_ZBNB_XT_修水县杨湖大桥（800M）$,JJ_ZB_W_XT_修水县杨湖大桥_1,114.748484,29.155693,宏站,中兴,农村,农村,15,28466,5,60,2017/9/29 0:00,57033,农村, 
九江市,修水县,826198,146,826198_146,JJ_ZBNB_XT_修水县杨湖大桥（800M）$,JJ_ZB_W_XT_修水县杨湖大桥_2,114.748484,29.155693,宏站,中兴,农村,农村,16,28466,5,240,2017/9/29 0:00,57034,农村, 
九江市,修水县,826198,147,826198_147,JJ_ZBNB_XT_修水县杨湖大桥（800M）$,JJ_ZB_W_XT_修水县杨湖大桥_3,114.748484,29.155693,宏站,中兴,农村,农村,17,28466,5,310,2017/9/29 0:00,57035,农村, 
九江市,修水县,826204,145,826204_145,JJ_ZBNB_XT_修水县杨津古源（800M）$,JJ_ZB_W_XT_修水县杨津古源_1,114.170705,29.174423,宏站,中兴,农村,农村,315,28469,5,70,2017/9/29 0:00,57036,农村, 
九江市,修水县,826204,146,826204_146,JJ_ZBNB_XT_修水县杨津古源（800M）$,JJ_ZB_W_XT_修水县杨津古源_2,114.170705,29.174423,宏站,中兴,农村,农村,316,28469,5,190,2017/9/29 0:00,57037,农村, 
九江市,修水县,826204,147,826204_147,JJ_ZBNB_XT_修水县杨津古源（800M）$,JJ_ZB_W_XT_修水县杨津古源_3,114.170705,29.174423,宏站,中兴,农村,农村,365,28469,5,310,2017/9/29 0:00,57038,农村, 
九江市,修水县,826256,145,826256_145,JJ_ZB_XT_修水县义宁岗上横坑（800M）$,JJ_ZB_W_XT_修水县义宁岗上横坑_1,114.651633,29.029773,宏站,中兴,农村,农村,210,28466,5,20,2017/9/29 0:00,57039,农村, 
九江市,修水县,826256,146,826256_146,JJ_ZB_XT_修水县义宁岗上横坑（800M）$,JJ_ZB_W_XT_修水县义宁岗上横坑_2,114.651633,29.029773,宏站,中兴,农村,农村,211,28466,5,230,2017/9/29 0:00,57040,农村, 
九江市,修水县,826199,145,826199_145,JJ_ZBNB_XT_修水县义宁桃里片（800M）$修水县义宁镇眉毛山（800M）,JJ_ZB_W_XT_修水县义宁桃里片_1,114.692745,29.002485,宏站,中兴,农村,农村,285,28466,5,110,2017/9/29 0:00,57041,农村, 
九江市,修水县,826199,146,826199_146,JJ_ZBNB_XT_修水县义宁桃里片（800M）$修水县义宁镇眉毛山（800M）,JJ_ZB_W_XT_修水县义宁桃里片_2,114.692745,29.002485,宏站,中兴,农村,农村,286,28466,5,200,2017/9/29 0:00,57042,农村, 
九江市,修水县,826199,147,826199_147,JJ_ZBNB_XT_修水县义宁桃里片（800M）$修水县义宁镇眉毛山（800M）,JJ_ZB_W_XT_修水县义宁桃里片_3,114.692745,29.002485,宏站,中兴,农村,农村,287,28466,5,310,2017/9/29 0:00,57043,农村, 
九江市,修水县,826149,145,826149_145,JJ_ZBNB_XT_修水县余段乡东坑村（800M）$,JJ_ZB_W_XT_修水县余段乡东坑村_1,114.08002,28.87075,宏站,中兴,农村,农村,390,28470,5,65,2017/9/29 0:00,57044,农村, 
九江市,修水县,826149,146,826149_146,JJ_ZBNB_XT_修水县余段乡东坑村（800M）$,JJ_ZB_W_XT_修水县余段乡东坑村_2,114.08002,28.87075,宏站,中兴,农村,农村,391,28470,5,160,2017/9/29 0:00,57045,农村, 
九江市,修水县,826149,147,826149_147,JJ_ZBNB_XT_修水县余段乡东坑村（800M）$,JJ_ZB_W_XT_修水县余段乡东坑村_3,114.08002,28.87075,宏站,中兴,农村,农村,392,28470,5,220,2017/9/29 0:00,57046,农村, 
九江市,修水县,826148,145,826148_145,JJ_ZB_XT_修水县余塅乡余塅村（800M）$,JJ_ZB_W_XT_修水县余塅乡余塅村_1,114.083602,28.913055,宏站,中兴,农村,农村,384,28470,5,80,2017/9/29 0:00,57047,农村, 
九江市,修水县,826148,146,826148_146,JJ_ZB_XT_修水县余塅乡余塅村（800M）$,JJ_ZB_W_XT_修水县余塅乡余塅村_2,114.083602,28.913055,宏站,中兴,农村,农村,385,28470,5,190,2017/9/29 0:00,57048,农村, 
九江市,修水县,826148,147,826148_147,JJ_ZB_XT_修水县余塅乡余塅村（800M）$,JJ_ZB_W_XT_修水县余塅乡余塅村_3,114.083602,28.913055,宏站,中兴,农村,农村,386,28470,5,330,2017/9/29 0:00,57049,农村, 
九江市,修水县,826264,145,826264_145,JJ_ZBNB_XT_修水县渣津镇第四中学（800M）$,JJ_ZB_W_XT_修水县渣津镇第四中学_1,114.26538,29.00065,宏站,中兴,乡镇,农村,99,28471,5,60,2017/9/29 0:00,57050,农村, 
九江市,修水县,826264,146,826264_146,JJ_ZBNB_XT_修水县渣津镇第四中学（800M）$,JJ_ZB_W_XT_修水县渣津镇第四中学_2,114.26538,29.00065,宏站,中兴,乡镇,农村,100,28471,5,210,2017/9/29 0:00,57051,农村, 
九江市,修水县,826264,147,826264_147,JJ_ZBNB_XT_修水县渣津镇第四中学（800M）$,JJ_ZB_W_XT_修水县渣津镇第四中学_3,114.26538,29.00065,宏站,中兴,乡镇,农村,101,28471,5,350,2017/9/29 0:00,57052,农村, 
九江市,修水县,826173,145,826173_145,JJ_ZBNB_XT_修水县渣津镇花园村兜率寺（800M）$,JJ_ZB_W_XT_修水县渣津镇花园村兜率寺_1,114.2262,29.02271,宏站,中兴,农村,农村,223,28469,5,30,2017/9/29 0:00,57053,农村, 
九江市,修水县,826173,146,826173_146,JJ_ZBNB_XT_修水县渣津镇花园村兜率寺（800M）$,JJ_ZB_W_XT_修水县渣津镇花园村兜率寺_2,114.2262,29.02271,宏站,中兴,农村,农村,222,28469,5,130,2017/9/29 0:00,57054,农村, 
九江市,修水县,826173,147,826173_147,JJ_ZBNB_XT_修水县渣津镇花园村兜率寺（800M）$,JJ_ZB_W_XT_修水县渣津镇花园村兜率寺_3,114.2262,29.02271,宏站,中兴,农村,农村,224,28469,5,280,2017/9/29 0:00,57055,农村, 
九江市,修水县,826184,145,826184_145,JJ_ZBNB_XT_修水县渣津镇石门村9组（800M）$,JJ_ZB_W_XT_修水县渣津镇石门村9组_1,114.246524,29.060002,宏站,中兴,农村,农村,54,28469,5,0,2017/9/29 0:00,57056,农村, 
九江市,修水县,826184,146,826184_146,JJ_ZBNB_XT_修水县渣津镇石门村9组（800M）$,JJ_ZB_W_XT_修水县渣津镇石门村9组_2,114.246524,29.060002,宏站,中兴,农村,农村,55,28469,5,100,2017/9/29 0:00,57057,农村, 
九江市,修水县,826184,147,826184_147,JJ_ZBNB_XT_修水县渣津镇石门村9组（800M）$,JJ_ZB_W_XT_修水县渣津镇石门村9组_3,114.246524,29.060002,宏站,中兴,农村,农村,56,28469,5,270,2017/9/29 0:00,57058,农村, 
九江市,修水县,826187,145,826187_145,JJ_ZBNB_XT_修水县渣津镇司前村（800M）$,JJ_ZB_W_XT_修水县渣津镇司前村_1,114.27644,29.03052,宏站,中兴,农村,农村,215,28471,5,340,2017/9/29 0:00,57059,农村, 
九江市,修水县,826187,146,826187_146,JJ_ZBNB_XT_修水县渣津镇司前村（800M）$,JJ_ZB_W_XT_修水县渣津镇司前村_2,114.27644,29.03052,宏站,中兴,农村,农村,213,28471,5,140,2017/9/29 0:00,57060,农村, 
九江市,修水县,826187,147,826187_147,JJ_ZBNB_XT_修水县渣津镇司前村（800M）$,JJ_ZB_W_XT_修水县渣津镇司前村_3,114.27644,29.03052,宏站,中兴,农村,农村,214,28471,5,240,2017/9/29 0:00,57061,农村, 
九江市,修水县,826274,145,826274_145,JJ_ZBNB_XT_修水县渣津镇丝绸厂（800M）$,JJ_ZB_W_XT_修水县渣津镇丝绸厂_1,114.23579,29.00329,宏站,中兴,农村,农村,6,28471,5,100,2017/9/29 0:00,57062,农村, 
九江市,修水县,826274,146,826274_146,JJ_ZBNB_XT_修水县渣津镇丝绸厂（800M）$,JJ_ZB_W_XT_修水县渣津镇丝绸厂_2,114.23579,29.00329,宏站,中兴,农村,农村,7,28471,5,260,2017/9/29 0:00,57063,农村, 
九江市,修水县,826274,147,826274_147,JJ_ZBNB_XT_修水县渣津镇丝绸厂（800M）$,JJ_ZB_W_XT_修水县渣津镇丝绸厂_3,114.23579,29.00329,宏站,中兴,农村,农村,44,28471,5,320,2017/9/29 0:00,57064,农村, 
九江市,修水县,826254,145,826254_145,JJ_ZBNB_XT_修水县征村乡（800M）$,JJ_ZB_W_XT_修水县征村乡_1,114.531768,28.955978,宏站,中兴,乡镇,农村,72,28472,5,15,2017/9/29 0:00,57065,农村, 
九江市,修水县,826254,146,826254_146,JJ_ZBNB_XT_修水县征村乡（800M）$,JJ_ZB_W_XT_修水县征村乡_2,114.531768,28.955978,宏站,中兴,乡镇,农村,73,28472,5,100,2017/9/29 0:00,57066,农村, 
九江市,修水县,826254,147,826254_147,JJ_ZBNB_XT_修水县征村乡（800M）$,JJ_ZB_W_XT_修水县征村乡_3,114.531768,28.955978,宏站,中兴,乡镇,农村,74,28472,5,270,2017/9/29 0:00,57067,农村, 
九江市,修水县,826130,145,826130_145,JJ_ZBNB_XT_修水县征村乡茶子岗村（800M）$,JJ_ZB_W_XT_修水县征村乡茶子岗村_1,114.528594,28.94548,宏站,中兴,农村,农村,237,28472,5,30,2017/9/29 0:00,57068,农村, 
九江市,修水县,826130,146,826130_146,JJ_ZBNB_XT_修水县征村乡茶子岗村（800M）$,JJ_ZB_W_XT_修水县征村乡茶子岗村_2,114.528594,28.94548,宏站,中兴,农村,农村,238,28472,5,130,2017/9/29 0:00,57069,农村, 
九江市,修水县,826130,147,826130_147,JJ_ZBNB_XT_修水县征村乡茶子岗村（800M）$,JJ_ZB_W_XT_修水县征村乡茶子岗村_3,114.528594,28.94548,宏站,中兴,农村,农村,239,28472,5,220,2017/9/29 0:00,57070,农村, 
九江市,修水县,826131,145,826131_145,JJ_ZBNB_XT_修水县征村乡黄金洲（800M）$,JJ_ZB_W_XT_修水县征村乡黄金洲_1,114.459863,28.885359,宏站,中兴,农村,农村,39,28471,5,25,2017/9/29 0:00,57071,农村, 
九江市,修水县,826131,146,826131_146,JJ_ZBNB_XT_修水县征村乡黄金洲（800M）$,JJ_ZB_W_XT_修水县征村乡黄金洲_2,114.459863,28.885359,宏站,中兴,农村,农村,40,28471,5,220,2017/9/29 0:00,57072,农村, 
九江市,修水县,826292,145,826292_145,JJ_ZBNB_XT_修水县珠江酒店（800M）$,JJ_ZB_W_XT_修水县珠江酒店_1,114.550466,29.031654,宏站,中兴,县城,城区,204,28473,5,110,2017/9/29 0:00,57073,城市, 
九江市,修水县,826292,146,826292_146,JJ_ZBNB_XT_修水县珠江酒店（800M）$,JJ_ZB_W_XT_修水县珠江酒店_2,114.550466,29.031654,宏站,中兴,县城,城区,205,28473,5,200,2017/9/29 0:00,57074,城市, 
九江市,修水县,826292,147,826292_147,JJ_ZBNB_XT_修水县珠江酒店（800M）$,JJ_ZB_W_XT_修水县珠江酒店_3,114.550466,29.031654,宏站,中兴,县城,城区,206,28473,5,310,2017/9/29 0:00,57075,城市, 
九江市,修水县,826272,145,826272_145,JJ_ZBNB_XT_修水县竹坪乡（800M）$,JJ_ZB_W_XT_修水县竹坪乡_1,114.47006,29.01066,宏站,中兴,乡镇,农村,39,28471,5,60,2017/9/29 0:00,57076,农村, 
九江市,修水县,826272,146,826272_146,JJ_ZBNB_XT_修水县竹坪乡（800M）$,JJ_ZB_W_XT_修水县竹坪乡_2,114.47006,29.01066,宏站,中兴,乡镇,农村,40,28471,5,170,2017/9/29 0:00,57077,农村, 
九江市,修水县,826272,147,826272_147,JJ_ZBNB_XT_修水县竹坪乡（800M）$,JJ_ZB_W_XT_修水县竹坪乡_3,114.47006,29.01066,宏站,中兴,乡镇,农村,41,28471,5,310,2017/9/29 0:00,57078,农村, 
九江市,修水县,826056,145,826056_145,JJ_ZBNB_XT_修水县马坳镇黄溪村（800M）$,JJ_ZB_W_ZT_修水县马坳镇黄溪村_1,114.323894,29.002902,宏站,中兴,农村,农村,189,28471,5,20,2017/9/29 0:00,57079,农村, 
九江市,修水县,826056,146,826056_146,JJ_ZBNB_XT_修水县马坳镇黄溪村（800M）$,JJ_ZB_W_ZT_修水县马坳镇黄溪村_2,114.323894,29.002902,宏站,中兴,农村,农村,190,28471,5,170,2017/9/29 0:00,57080,农村, 
九江市,修水县,826056,147,826056_147,JJ_ZBNB_XT_修水县马坳镇黄溪村（800M）$,JJ_ZB_W_ZT_修水县马坳镇黄溪村_3,114.323894,29.002902,宏站,中兴,农村,农村,191,28471,5,300,2017/9/29 0:00,57081,农村, 
九江市,修水县,454993,52,454993_52,JJ_ZF_XT_修水县枢纽楼BBU4$修水县沿江大道邮政局+修水县东盟家园,JJ_ZF_L_NT_修水县东盟家园_1,114.558,29.0353,宏站,中兴,县城,城区,84,28473,3,30,2017/9/29 0:00,57082,城市, 
九江市,修水县,454993,53,454993_53,JJ_ZF_XT_修水县枢纽楼BBU4$修水县沿江大道邮政局+修水县东盟家园,JJ_ZF_L_NT_修水县东盟家园_2,114.558,29.0353,宏站,中兴,县城,城区,85,28473,3,150,2017/9/29 0:00,57083,城市, 
九江市,修水县,455300,52,455300_52,JJ_ZF_TT_修水县港口镇BBU$修水县港口镇纱笼村,JJ_ZF_L_NT_修水县港口镇纱笼村_1,114.33,29.2837,宏站,中兴,农村,农村,201,28468,3,90,2017/9/29 0:00,57084,农村, 
九江市,修水县,455300,53,455300_53,JJ_ZF_TT_修水县港口镇BBU$修水县港口镇纱笼村,JJ_ZF_L_NT_修水县港口镇纱笼村_2,114.33,29.2837,宏站,中兴,农村,农村,202,28468,3,190,2017/9/29 0:00,57085,农村, 
九江市,修水县,455300,54,455300_54,JJ_ZF_TT_修水县港口镇BBU$修水县港口镇纱笼村,JJ_ZF_L_NT_修水县港口镇纱笼村_3,114.33,29.2837,宏站,中兴,农村,农村,203,28468,3,350,2017/9/29 0:00,57086,农村, 
九江市,修水县,455210,49,455210_49,JJ_ZF_XD_修水县新城开发区BBU6$修水县翰香苑,JJ_ZF_L_NT_修水县翰香苑_1,114.534,29.0295,宏站,中兴,县城,城区,75,28473,3,60,2017/9/29 0:00,57087,城市, 
九江市,修水县,455210,50,455210_50,JJ_ZF_XD_修水县新城开发区BBU6$修水县翰香苑,JJ_ZF_L_NT_修水县翰香苑_2,114.534,29.0295,宏站,中兴,县城,城区,76,28473,3,170,2017/9/29 0:00,57088,城市, 
九江市,修水县,455210,51,455210_51,JJ_ZF_XD_修水县新城开发区BBU6$修水县翰香苑,JJ_ZF_L_NT_修水县翰香苑_3,114.534,29.0295,宏站,中兴,县城,城区,77,28473,3,300,2017/9/29 0:00,57089,城市, 
九江市,修水县,454992,49,454992_49,JJ_ZF_XT_修水县盐业大楼BBU2$修水县洪坑河安置小区31栋+修水县黄沙土菜馆,JJ_ZF_L_NT_修水县洪坑河安置小区31栋_1,114.568,29.0205,宏站,中兴,农村,农村,22,28473,3,0,2017/9/29 0:00,57090,农村, 
九江市,修水县,454992,50,454992_50,JJ_ZF_XT_修水县盐业大楼BBU2$修水县洪坑河安置小区31栋+修水县黄沙土菜馆,JJ_ZF_L_NT_修水县洪坑河安置小区31栋_2,114.568,29.0205,宏站,中兴,农村,农村,21,28473,3,170,2017/9/29 0:00,57091,农村, 
九江市,修水县,454992,51,454992_51,JJ_ZF_XT_修水县盐业大楼BBU2$修水县洪坑河安置小区31栋+修水县黄沙土菜馆,JJ_ZF_L_NT_修水县洪坑河安置小区31栋_3,114.568,29.0205,宏站,中兴,农村,农村,23,28473,3,280,2017/9/29 0:00,57092,农村, 
九江市,修水县,454992,52,454992_52,JJ_ZF_XT_修水县盐业大楼BBU2$修水县洪坑河安置小区31栋+修水县黄沙土菜馆,JJ_ZF_L_NT_修水县黄沙土菜馆_1,114.564,29.0262,宏站,中兴,县城,城区,7,28473,3,80,2017/9/29 0:00,57093,城市, 
九江市,修水县,454992,53,454992_53,JJ_ZF_XT_修水县盐业大楼BBU2$修水县洪坑河安置小区31栋+修水县黄沙土菜馆,JJ_ZF_L_NT_修水县黄沙土菜馆_2,114.564,29.0262,宏站,中兴,县城,城区,6,28473,3,210,2017/9/29 0:00,57094,城市, 
九江市,修水县,454992,54,454992_54,JJ_ZF_XT_修水县盐业大楼BBU2$修水县洪坑河安置小区31栋+修水县黄沙土菜馆,JJ_ZF_L_NT_修水县黄沙土菜馆_3,114.564,29.0262,宏站,中兴,县城,城区,8,28473,3,310,2017/9/29 0:00,57095,城市, 
九江市,修水县,455535,54,455535_54,JJ_ZF_XD_修水县新城开发区BBU3$修水县服装城小区+修水县金泰华庭小区,JJ_ZF_L_NT_修水县金泰华庭小区_1,114.532,29.021,宏站,中兴,县城,城区,63,28473,3,0,2017/9/29 0:00,57096,城市, 
九江市,修水县,455535,55,455535_55,JJ_ZF_XD_修水县新城开发区BBU3$修水县服装城小区+修水县金泰华庭小区,JJ_ZF_L_NT_修水县金泰华庭小区_2,114.532,29.021,宏站,中兴,县城,城区,64,28473,3,100,2017/9/29 0:00,57097,城市, 
九江市,修水县,455535,56,455535_56,JJ_ZF_XD_修水县新城开发区BBU3$修水县服装城小区+修水县金泰华庭小区,JJ_ZF_L_NT_修水县金泰华庭小区_3,114.532,29.021,宏站,中兴,县城,城区,65,28473,3,220,2017/9/29 0:00,57098,城市, 
九江市,修水县,455209,52,455209_52,JJ_ZM_XT_修水县城南文峰楼BBU2$修水县宁洲镇政府+修水县丽景湾5栋（800M）,JJ_ZF_L_NT_修水县丽景湾5栋（胡家北）_1,114.576,29.0347,宏站,中兴,县城,城区,93,28473,3,10,2017/9/29 0:00,57099,城市, 
九江市,修水县,455209,53,455209_53,JJ_ZM_XT_修水县城南文峰楼BBU2$修水县宁洲镇政府+修水县丽景湾5栋（800M）,JJ_ZF_L_NT_修水县丽景湾5栋（胡家北）_2,114.576,29.0347,宏站,中兴,县城,城区,94,28473,3,100,2017/9/29 0:00,57100,城市, 
